community_area,year,primary_type,count
64,2013,PUBLIC INDECENCY,1
64,2013,PUBLIC PEACE VIOLATION,7
64,2013,ROBBERY,16
64,2013,SEX OFFENSE,5
64,2013,STALKING,1
64,2013,THEFT,223
64,2013,WEAPONS VIOLATION,4
64,2014,ARSON,3
64,2014,ASSAULT,62
64,2014,BATTERY,142
64,2014,BURGLARY,69
64,2014,CRIM SEXUAL ASSAULT,2
64,2014,CRIMINAL DAMAGE,135
64,2014,CRIMINAL TRESPASS,13
64,2014,DECEPTIVE PRACTICE,86
64,2014,HOMICIDE,2
64,2014,INTERFERENCE WITH PUBLIC OFFICER,5
64,2014,INTIMIDATION,1
64,2014,KIDNAPPING,1
64,2014,LIQUOR LAW VIOLATION,1
64,2014,MOTOR VEHICLE THEFT,35
64,2014,NARCOTICS,53
64,2014,OFFENSE INVOLVING CHILDREN,20
64,2014,OTHER OFFENSE,94
64,2014,PUBLIC PEACE VIOLATION,13
64,2014,ROBBERY,14
64,2014,SEX OFFENSE,7
64,2014,THEFT,239
64,2014,WEAPONS VIOLATION,3
64,2015,ARSON,2
64,2015,ASSAULT,53
64,2015,BATTERY,151
64,2015,BURGLARY,78
64,2015,CRIM SEXUAL ASSAULT,10
64,2015,CRIMINAL DAMAGE,150
64,2015,CRIMINAL TRESPASS,11
64,2015,DECEPTIVE PRACTICE,80
64,2015,GAMBLING,1
64,2015,INTERFERENCE WITH PUBLIC OFFICER,2
64,2015,INTIMIDATION,2
64,2015,KIDNAPPING,3
64,2015,MOTOR VEHICLE THEFT,43
64,2015,NARCOTICS,38
64,2015,NON - CRIMINAL,1
64,2015,OBSCENITY,1
64,2015,OFFENSE INVOLVING CHILDREN,23
64,2015,OTHER OFFENSE,68
64,2015,PUBLIC PEACE VIOLATION,8
64,2015,ROBBERY,27
64,2015,SEX OFFENSE,6
64,2015,STALKING,2
64,2015,THEFT,172
64,2015,WEAPONS VIOLATION,6
64,2016,ARSON,2
64,2016,ASSAULT,57
64,2016,BATTERY,151
64,2016,BURGLARY,92
64,2016,CRIM SEXUAL ASSAULT,5
64,2016,CRIMINAL DAMAGE,126
64,2016,CRIMINAL TRESPASS,27
64,2016,DECEPTIVE PRACTICE,101
64,2016,HOMICIDE,1
64,2016,INTERFERENCE WITH PUBLIC OFFICER,2
64,2016,KIDNAPPING,1
64,2016,LIQUOR LAW VIOLATION,1
64,2016,MOTOR VEHICLE THEFT,47
64,2016,NARCOTICS,20
64,2016,OFFENSE INVOLVING CHILDREN,14
64,2016,OTHER OFFENSE,86
64,2016,PUBLIC INDECENCY,1
64,2016,PUBLIC PEACE VIOLATION,4
64,2016,ROBBERY,26
64,2016,SEX OFFENSE,5
64,2016,THEFT,193
64,2016,WEAPONS VIOLATION,4
64,2017,ARSON,1
64,2017,ASSAULT,54
64,2017,BATTERY,156
64,2017,BURGLARY,68
64,2017,CRIM SEXUAL ASSAULT,5
64,2017,CRIMINAL DAMAGE,169
64,2017,CRIMINAL TRESPASS,14
64,2017,DECEPTIVE PRACTICE,74
64,2017,HOMICIDE,1
64,2017,INTERFERENCE WITH PUBLIC OFFICER,4
64,2017,INTIMIDATION,1
64,2017,MOTOR VEHICLE THEFT,34
64,2017,NARCOTICS,26
64,2017,OFFENSE INVOLVING CHILDREN,13
64,2017,OTHER OFFENSE,79
64,2017,PUBLIC PEACE VIOLATION,1
64,2017,ROBBERY,16
64,2017,SEX OFFENSE,1
64,2017,STALKING,1
64,2017,THEFT,176
64,2017,WEAPONS VIOLATION,4
64,2018,ARSON,2
64,2018,ASSAULT,63
64,2018,BATTERY,165
64,2018,BURGLARY,57
64,2018,CRIM SEXUAL ASSAULT,4
64,2018,CRIMINAL DAMAGE,139
64,2018,CRIMINAL TRESPASS,20
64,2018,DECEPTIVE PRACTICE,98
64,2018,HOMICIDE,1
64,2018,INTERFERENCE WITH PUBLIC OFFICER,1
64,2018,INTIMIDATION,1
64,2018,MOTOR VEHICLE THEFT,46
64,2018,NARCOTICS,20
64,2018,OBSCENITY,1
64,2018,OFFENSE INVOLVING CHILDREN,8
64,2018,OTHER OFFENSE,91
64,2018,PUBLIC PEACE VIOLATION,4
64,2018,ROBBERY,16
64,2018,SEX OFFENSE,8
64,2018,STALKING,1
64,2018,THEFT,211
64,2018,WEAPONS VIOLATION,3
65,2010,ARSON,6
65,2010,ASSAULT,119
65,2010,BATTERY,355
65,2010,BURGLARY,275
65,2010,CRIM SEXUAL ASSAULT,5
65,2010,CRIMINAL DAMAGE,483
65,2010,CRIMINAL TRESPASS,65
65,2010,DECEPTIVE PRACTICE,86
65,2010,HOMICIDE,5
65,2010,INTERFERENCE WITH PUBLIC OFFICER,1
65,2010,INTIMIDATION,3
65,2010,KIDNAPPING,5
65,2010,LIQUOR LAW VIOLATION,4
65,2010,MOTOR VEHICLE THEFT,175
65,2010,NARCOTICS,139
65,2010,OFFENSE INVOLVING CHILDREN,39
65,2010,OTHER OFFENSE,162
65,2010,PROSTITUTION,1
65,2010,PUBLIC PEACE VIOLATION,28
65,2010,ROBBERY,82
65,2010,SEX OFFENSE,12
65,2010,THEFT,709
65,2010,WEAPONS VIOLATION,12
65,2011,ARSON,2
65,2011,ASSAULT,127
65,2011,BATTERY,302
65,2011,BURGLARY,308
65,2011,CRIM SEXUAL ASSAULT,12
65,2011,CRIMINAL DAMAGE,410
65,2011,CRIMINAL TRESPASS,19
65,2011,DECEPTIVE PRACTICE,93
65,2011,INTERFERENCE WITH PUBLIC OFFICER,6
65,2011,KIDNAPPING,6
65,2011,LIQUOR LAW VIOLATION,4
65,2011,MOTOR VEHICLE THEFT,161
65,2011,NARCOTICS,139
65,2011,OBSCENITY,1
65,2011,OFFENSE INVOLVING CHILDREN,26
65,2011,OTHER OFFENSE,133
65,2011,PUBLIC PEACE VIOLATION,15
65,2011,ROBBERY,110
65,2011,SEX OFFENSE,12
65,2011,STALKING,2
65,2011,THEFT,785
65,2011,WEAPONS VIOLATION,9
65,2012,ARSON,7
65,2012,ASSAULT,111
65,2012,BATTERY,326
65,2012,BURGLARY,197
65,2012,CRIM SEXUAL ASSAULT,8
65,2012,CRIMINAL DAMAGE,324
65,2012,CRIMINAL TRESPASS,21
65,2012,DECEPTIVE PRACTICE,108
65,2012,HOMICIDE,1
65,2012,INTERFERENCE WITH PUBLIC OFFICER,3
65,2012,INTIMIDATION,2
65,2012,KIDNAPPING,1
65,2012,LIQUOR LAW VIOLATION,8
65,2012,MOTOR VEHICLE THEFT,152
65,2012,NARCOTICS,72
65,2012,OBSCENITY,1
65,2012,OFFENSE INVOLVING CHILDREN,42
65,2012,OTHER OFFENSE,142
65,2012,PUBLIC PEACE VIOLATION,9
65,2012,ROBBERY,94
65,2012,SEX OFFENSE,11
65,2012,STALKING,2
65,2012,THEFT,797
65,2012,WEAPONS VIOLATION,9
65,2013,ARSON,4
65,2013,ASSAULT,85
65,2013,BATTERY,272
65,2013,BURGLARY,199
65,2013,CRIM SEXUAL ASSAULT,13
65,2013,CRIMINAL DAMAGE,299
65,2013,CRIMINAL TRESPASS,30
65,2013,DECEPTIVE PRACTICE,98
65,2013,HOMICIDE,2
65,2013,INTIMIDATION,1
65,2013,KIDNAPPING,3
65,2013,LIQUOR LAW VIOLATION,4
65,2013,MOTOR VEHICLE THEFT,89
65,2013,NARCOTICS,93
65,2013,OFFENSE INVOLVING CHILDREN,20
65,2013,OTHER OFFENSE,125
65,2013,PUBLIC PEACE VIOLATION,17
65,2013,ROBBERY,101
65,2013,SEX OFFENSE,12
65,2013,STALKING,3
65,2013,THEFT,768
65,2013,WEAPONS VIOLATION,18
65,2014,ARSON,4
65,2014,ASSAULT,111
65,2014,BATTERY,215
65,2014,BURGLARY,153
65,2014,CRIM SEXUAL ASSAULT,8
65,2014,CRIMINAL DAMAGE,276
65,2014,CRIMINAL TRESPASS,26
65,2014,DECEPTIVE PRACTICE,111
65,2014,HOMICIDE,1
65,2014,INTERFERENCE WITH PUBLIC OFFICER,5
65,2014,INTIMIDATION,1
65,2014,KIDNAPPING,4
65,2014,LIQUOR LAW VIOLATION,7
65,2014,MOTOR VEHICLE THEFT,87
65,2014,NARCOTICS,100
65,2014,OFFENSE INVOLVING CHILDREN,19
65,2014,OTHER OFFENSE,123
65,2014,PROSTITUTION,9
65,2014,PUBLIC INDECENCY,1
65,2014,PUBLIC PEACE VIOLATION,13
65,2014,ROBBERY,56
65,2014,SEX OFFENSE,14
65,2014,THEFT,752
65,2014,WEAPONS VIOLATION,10
65,2015,ARSON,5
65,2015,ASSAULT,97
65,2015,BATTERY,277
65,2015,BURGLARY,143
65,2015,CRIM SEXUAL ASSAULT,7
65,2015,CRIMINAL DAMAGE,278
65,2015,CRIMINAL TRESPASS,24
65,2015,DECEPTIVE PRACTICE,119
65,2015,INTERFERENCE WITH PUBLIC OFFICER,1
65,2015,KIDNAPPING,1
65,2015,LIQUOR LAW VIOLATION,3
65,2015,MOTOR VEHICLE THEFT,117
65,2015,NARCOTICS,70
65,2015,NON-CRIMINAL,1
65,2015,OBSCENITY,1
65,2015,OFFENSE INVOLVING CHILDREN,36
65,2015,OTHER OFFENSE,128
65,2015,PUBLIC PEACE VIOLATION,14
65,2015,ROBBERY,65
65,2015,SEX OFFENSE,7
65,2015,STALKING,1
65,2015,THEFT,655
65,2015,WEAPONS VIOLATION,6
65,2016,ARSON,15
65,2016,ASSAULT,107
65,2016,BATTERY,303
65,2016,BURGLARY,177
65,2016,CRIM SEXUAL ASSAULT,8
65,2016,CRIMINAL DAMAGE,352
65,2016,CRIMINAL TRESPASS,31
65,2016,DECEPTIVE PRACTICE,147
65,2016,HOMICIDE,5
65,2016,INTERFERENCE WITH PUBLIC OFFICER,3
65,2016,INTIMIDATION,2
65,2016,LIQUOR LAW VIOLATION,2
65,2016,MOTOR VEHICLE THEFT,99
65,2016,NARCOTICS,43
65,2016,OBSCENITY,2
65,2016,OFFENSE INVOLVING CHILDREN,30
65,2016,OTHER OFFENSE,136
65,2016,PUBLIC PEACE VIOLATION,4
65,2016,ROBBERY,101
65,2016,SEX OFFENSE,6
65,2016,STALKING,2
65,2016,THEFT,556
65,2016,WEAPONS VIOLATION,9
65,2017,ARSON,6
65,2017,ASSAULT,109
65,2017,BATTERY,254
65,2017,BURGLARY,124
65,2017,CRIM SEXUAL ASSAULT,10
65,2017,CRIMINAL DAMAGE,283
65,2017,CRIMINAL TRESPASS,31
65,2017,DECEPTIVE PRACTICE,125
65,2017,HOMICIDE,1
65,2017,INTERFERENCE WITH PUBLIC OFFICER,3
65,2017,INTIMIDATION,1
65,2017,KIDNAPPING,5
65,2017,LIQUOR LAW VIOLATION,2
65,2017,MOTOR VEHICLE THEFT,93
65,2017,NARCOTICS,55
65,2017,OFFENSE INVOLVING CHILDREN,33
65,2017,OTHER OFFENSE,120
65,2017,PUBLIC PEACE VIOLATION,11
65,2017,ROBBERY,87
65,2017,SEX OFFENSE,5
65,2017,STALKING,1
65,2017,THEFT,498
65,2017,WEAPONS VIOLATION,17
65,2018,ARSON,2
65,2018,ASSAULT,126
65,2018,BATTERY,283
65,2018,BURGLARY,153
65,2018,CRIM SEXUAL ASSAULT,12
65,2018,CRIMINAL DAMAGE,207
65,2018,CRIMINAL TRESPASS,37
65,2018,DECEPTIVE PRACTICE,101
65,2018,INTERFERENCE WITH PUBLIC OFFICER,5
65,2018,INTIMIDATION,3
65,2018,KIDNAPPING,3
65,2018,LIQUOR LAW VIOLATION,1
65,2018,MOTOR VEHICLE THEFT,90
65,2018,NARCOTICS,37
65,2018,NON-CRIMINAL (SUBJECT SPECIFIED),1
65,2018,OFFENSE INVOLVING CHILDREN,23
65,2018,OTHER OFFENSE,117
65,2018,PUBLIC PEACE VIOLATION,3
65,2018,ROBBERY,50
65,2018,SEX OFFENSE,8
65,2018,STALKING,2
65,2018,THEFT,489
65,2018,WEAPONS VIOLATION,23
66,2010,ARSON,11
66,2010,ASSAULT,628
66,2010,BATTERY,1844
66,2010,BURGLARY,968
66,2010,CRIM SEXUAL ASSAULT,42
66,2010,CRIMINAL DAMAGE,1129
66,2010,CRIMINAL TRESPASS,164
66,2010,DECEPTIVE PRACTICE,211
66,2010,GAMBLING,43
66,2010,HOMICIDE,16
66,2010,INTERFERENCE WITH PUBLIC OFFICER,35
66,2010,INTIMIDATION,9
66,2010,KIDNAPPING,8
66,2010,LIQUOR LAW VIOLATION,15
66,2010,MOTOR VEHICLE THEFT,643
66,2010,NARCOTICS,1594
66,2010,OBSCENITY,1
66,2010,OFFENSE INVOLVING CHILDREN,90
66,2010,OTHER OFFENSE,614
66,2010,PROSTITUTION,91
66,2010,PUBLIC PEACE VIOLATION,142
66,2010,ROBBERY,561
66,2010,SEX OFFENSE,33
66,2010,STALKING,2
66,2010,THEFT,1472
66,2010,WEAPONS VIOLATION,152
66,2011,ARSON,20
66,2011,ASSAULT,605
66,2011,BATTERY,1806
66,2011,BURGLARY,969
66,2011,CRIM SEXUAL ASSAULT,37
66,2011,CRIMINAL DAMAGE,1020
66,2011,CRIMINAL TRESPASS,215
66,2011,DECEPTIVE PRACTICE,194
66,2011,GAMBLING,24
66,2011,HOMICIDE,19
66,2011,INTERFERENCE WITH PUBLIC OFFICER,30
66,2011,INTIMIDATION,2
66,2011,KIDNAPPING,11
66,2011,LIQUOR LAW VIOLATION,13
66,2011,MOTOR VEHICLE THEFT,564
66,2011,NARCOTICS,1510
66,2011,OBSCENITY,1
66,2011,OFFENSE INVOLVING CHILDREN,79
66,2011,OTHER OFFENSE,537
66,2011,PROSTITUTION,67
66,2011,PUBLIC PEACE VIOLATION,159
66,2011,ROBBERY,450
66,2011,SEX OFFENSE,30
66,2011,STALKING,4
66,2011,THEFT,1447
66,2011,WEAPONS VIOLATION,152
66,2012,ARSON,15
66,2012,ASSAULT,532
66,2012,BATTERY,1601
66,2012,BURGLARY,692
66,2012,CRIM SEXUAL ASSAULT,49
66,2012,CRIMINAL DAMAGE,902
66,2012,CRIMINAL TRESPASS,251
66,2012,DECEPTIVE PRACTICE,255
66,2012,GAMBLING,22
66,2012,HOMICIDE,23
66,2012,INTERFERENCE WITH PUBLIC OFFICER,47
66,2012,INTIMIDATION,4
66,2012,KIDNAPPING,6
66,2012,LIQUOR LAW VIOLATION,6
66,2012,MOTOR VEHICLE THEFT,411
66,2012,NARCOTICS,1129
66,2012,OFFENSE INVOLVING CHILDREN,72
66,2012,OTHER OFFENSE,419
66,2012,PROSTITUTION,56
66,2012,PUBLIC PEACE VIOLATION,151
66,2012,ROBBERY,415
66,2012,SEX OFFENSE,27
66,2012,STALKING,1
66,2012,THEFT,1342
66,2012,WEAPONS VIOLATION,167
66,2013,ARSON,12
66,2013,ASSAULT,479
66,2013,BATTERY,1454
66,2013,BURGLARY,552
66,2013,CRIM SEXUAL ASSAULT,41
66,2013,CRIMINAL DAMAGE,773
66,2013,CRIMINAL TRESPASS,183
66,2013,DECEPTIVE PRACTICE,207
66,2013,GAMBLING,25
66,2013,HOMICIDE,9
66,2013,INTERFERENCE WITH PUBLIC OFFICER,46
66,2013,KIDNAPPING,14
66,2013,LIQUOR LAW VIOLATION,2
66,2013,MOTOR VEHICLE THEFT,285
66,2013,NARCOTICS,809
66,2013,OFFENSE INVOLVING CHILDREN,79
66,2013,OTHER OFFENSE,444
66,2013,PROSTITUTION,34
66,2013,PUBLIC PEACE VIOLATION,126
66,2013,ROBBERY,348
66,2013,SEX OFFENSE,26
66,2013,STALKING,5
66,2013,THEFT,1241
66,2013,WEAPONS VIOLATION,105
66,2014,ARSON,10
66,2014,ASSAULT,395
66,2014,BATTERY,1251
66,2014,BURGLARY,516
66,2014,CRIM SEXUAL ASSAULT,52
66,2014,CRIMINAL DAMAGE,700
66,2014,CRIMINAL TRESPASS,149
66,2014,DECEPTIVE PRACTICE,298
66,2014,GAMBLING,20
66,2014,HOMICIDE,20
66,2014,INTERFERENCE WITH PUBLIC OFFICER,50
66,2014,INTIMIDATION,1
66,2014,KIDNAPPING,5
66,2014,LIQUOR LAW VIOLATION,3
66,2014,MOTOR VEHICLE THEFT,245
66,2014,NARCOTICS,652
66,2014,NON - CRIMINAL,4
66,2014,OBSCENITY,1
66,2014,OFFENSE INVOLVING CHILDREN,61
66,2014,OTHER OFFENSE,457
66,2014,PROSTITUTION,22
66,2014,PUBLIC PEACE VIOLATION,126
66,2014,ROBBERY,254
66,2014,SEX OFFENSE,23
66,2014,STALKING,2
66,2014,THEFT,1056
66,2014,WEAPONS VIOLATION,113
66,2015,ARSON,11
66,2015,ASSAULT,407
66,2015,BATTERY,1261
66,2015,BURGLARY,411
66,2015,CRIM SEXUAL ASSAULT,38
66,2015,CRIMINAL DAMAGE,682
66,2015,CRIMINAL TRESPASS,126
66,2015,DECEPTIVE PRACTICE,296
66,2015,GAMBLING,13
66,2015,HOMICIDE,11
66,2015,INTERFERENCE WITH PUBLIC OFFICER,57
66,2015,INTIMIDATION,1
66,2015,KIDNAPPING,3
66,2015,LIQUOR LAW VIOLATION,2
66,2015,MOTOR VEHICLE THEFT,287
66,2015,NARCOTICS,617
66,2015,NON - CRIMINAL,1
66,2015,OBSCENITY,1
66,2015,OFFENSE INVOLVING CHILDREN,71
66,2015,OTHER OFFENSE,583
66,2015,PROSTITUTION,16
66,2015,PUBLIC PEACE VIOLATION,80
66,2015,ROBBERY,244
66,2015,SEX OFFENSE,21
66,2015,STALKING,3
66,2015,THEFT,877
66,2015,WEAPONS VIOLATION,101
66,2016,ARSON,22
66,2016,ASSAULT,457
66,2016,BATTERY,1282
66,2016,BURGLARY,514
66,2016,CRIM SEXUAL ASSAULT,30
66,2016,CRIMINAL DAMAGE,782
66,2016,CRIMINAL TRESPASS,112
66,2016,DECEPTIVE PRACTICE,283
66,2016,GAMBLING,17
66,2016,HOMICIDE,20
66,2016,INTERFERENCE WITH PUBLIC OFFICER,15
66,2016,INTIMIDATION,1
66,2016,KIDNAPPING,5
66,2016,LIQUOR LAW VIOLATION,6
66,2016,MOTOR VEHICLE THEFT,268
66,2016,NARCOTICS,242
66,2016,NON-CRIMINAL,2
66,2016,OBSCENITY,1
66,2016,OFFENSE INVOLVING CHILDREN,63
66,2016,OTHER OFFENSE,405
66,2016,PROSTITUTION,1
66,2016,PUBLIC PEACE VIOLATION,31
66,2016,ROBBERY,287
66,2016,SEX OFFENSE,25
66,2016,STALKING,2
66,2016,THEFT,874
66,2016,WEAPONS VIOLATION,91
66,2017,ARSON,13
66,2017,ASSAULT,460
66,2017,BATTERY,1228
66,2017,BURGLARY,420
66,2017,CONCEALED CARRY LICENSE VIOLATION,2
66,2017,CRIM SEXUAL ASSAULT,38
66,2017,CRIMINAL DAMAGE,743
66,2017,CRIMINAL TRESPASS,126
66,2017,DECEPTIVE PRACTICE,306
66,2017,GAMBLING,12
66,2017,HOMICIDE,20
66,2017,INTERFERENCE WITH PUBLIC OFFICER,25
66,2017,INTIMIDATION,3
66,2017,KIDNAPPING,2
66,2017,LIQUOR LAW VIOLATION,3
66,2017,MOTOR VEHICLE THEFT,253
66,2017,NARCOTICS,226
66,2017,NON-CRIMINAL,3
66,2017,OBSCENITY,3
66,2017,OFFENSE INVOLVING CHILDREN,58
66,2017,OTHER OFFENSE,450
66,2017,PROSTITUTION,1
66,2017,PUBLIC PEACE VIOLATION,25
66,2017,ROBBERY,279
66,2017,SEX OFFENSE,20
66,2017,STALKING,2
66,2017,THEFT,903
66,2017,WEAPONS VIOLATION,129
66,2018,ARSON,8
66,2018,ASSAULT,578
66,2018,BATTERY,1247
66,2018,BURGLARY,326
66,2018,CONCEALED CARRY LICENSE VIOLATION,2
66,2018,CRIM SEXUAL ASSAULT,25
66,2018,CRIMINAL DAMAGE,654
66,2018,CRIMINAL TRESPASS,94
66,2018,DECEPTIVE PRACTICE,277
66,2018,GAMBLING,4
66,2018,HOMICIDE,20
66,2018,INTERFERENCE WITH PUBLIC OFFICER,28
66,2018,INTIMIDATION,3
66,2018,KIDNAPPING,7
66,2018,LIQUOR LAW VIOLATION,5
66,2018,MOTOR VEHICLE THEFT,273
66,2018,NARCOTICS,236
66,2018,NON-CRIMINAL,1
66,2018,OBSCENITY,3
66,2018,OFFENSE INVOLVING CHILDREN,63
66,2018,OTHER OFFENSE,398
66,2018,PROSTITUTION,1
66,2018,PUBLIC PEACE VIOLATION,21
66,2018,ROBBERY,279
66,2018,SEX OFFENSE,18
66,2018,STALKING,3
66,2018,THEFT,982
66,2018,WEAPONS VIOLATION,114
67,2010,ARSON,17
67,2010,ASSAULT,731
67,2010,BATTERY,2481
67,2010,BURGLARY,999
67,2010,CRIM SEXUAL ASSAULT,47
67,2010,CRIMINAL DAMAGE,1247
67,2010,CRIMINAL TRESPASS,249
67,2010,DECEPTIVE PRACTICE,167
67,2010,GAMBLING,44
67,2010,HOMICIDE,28
67,2010,INTERFERENCE WITH PUBLIC OFFICER,33
67,2010,INTIMIDATION,5
67,2010,KIDNAPPING,5
67,2010,LIQUOR LAW VIOLATION,8
67,2010,MOTOR VEHICLE THEFT,452
67,2010,NARCOTICS,1725
67,2010,OBSCENITY,1
67,2010,OFFENSE INVOLVING CHILDREN,72
67,2010,OTHER OFFENSE,488
67,2010,PROSTITUTION,46
67,2010,PUBLIC PEACE VIOLATION,78
67,2010,ROBBERY,471
67,2010,SEX OFFENSE,31
67,2010,STALKING,2
67,2010,THEFT,1605
67,2010,WEAPONS VIOLATION,191
67,2011,ARSON,19
67,2011,ASSAULT,746
67,2011,BATTERY,2242
67,2011,BURGLARY,948
67,2011,CRIM SEXUAL ASSAULT,50
67,2011,CRIMINAL DAMAGE,1211
67,2011,CRIMINAL TRESPASS,317
67,2011,DECEPTIVE PRACTICE,202
67,2011,GAMBLING,50
67,2011,HOMICIDE,29
67,2011,INTERFERENCE WITH PUBLIC OFFICER,51
67,2011,INTIMIDATION,5
67,2011,KIDNAPPING,9
67,2011,LIQUOR LAW VIOLATION,8
67,2011,MOTOR VEHICLE THEFT,396
67,2011,NARCOTICS,1392
67,2011,OFFENSE INVOLVING CHILDREN,56
67,2011,OTHER OFFENSE,548
67,2011,PROSTITUTION,88
67,2011,PUBLIC PEACE VIOLATION,92
67,2011,ROBBERY,426
67,2011,SEX OFFENSE,26
67,2011,STALKING,2
67,2011,THEFT,1647
67,2011,WEAPONS VIOLATION,264
67,2012,ARSON,12
67,2012,ASSAULT,654
67,2012,BATTERY,2228
67,2012,BURGLARY,743
67,2012,CRIM SEXUAL ASSAULT,55
67,2012,CRIMINAL DAMAGE,975
67,2012,CRIMINAL TRESPASS,266
67,2012,DECEPTIVE PRACTICE,209
67,2012,GAMBLING,54
67,2012,HOMICIDE,20
67,2012,INTERFERENCE WITH PUBLIC OFFICER,65
67,2012,INTIMIDATION,6
67,2012,KIDNAPPING,10
67,2012,LIQUOR LAW VIOLATION,6
67,2012,MOTOR VEHICLE THEFT,328
67,2012,NARCOTICS,1373
67,2012,OFFENSE INVOLVING CHILDREN,61
67,2012,OTHER OFFENSE,436
67,2012,PROSTITUTION,138
67,2012,PUBLIC PEACE VIOLATION,114
67,2012,ROBBERY,449
67,2012,SEX OFFENSE,21
67,2012,STALKING,6
67,2012,THEFT,1533
67,2012,WEAPONS VIOLATION,225
67,2013,ARSON,12
67,2013,ASSAULT,595
67,2013,BATTERY,2004
67,2013,BURGLARY,577
67,2013,CRIM SEXUAL ASSAULT,33
67,2013,CRIMINAL DAMAGE,879
67,2013,CRIMINAL TRESPASS,258
67,2013,DECEPTIVE PRACTICE,204
67,2013,GAMBLING,64
67,2013,HOMICIDE,21
67,2013,INTERFERENCE WITH PUBLIC OFFICER,62
67,2013,INTIMIDATION,3
67,2013,KIDNAPPING,11
67,2013,LIQUOR LAW VIOLATION,2
67,2013,MOTOR VEHICLE THEFT,297
67,2013,NARCOTICS,1095
67,2013,OBSCENITY,2
67,2013,OFFENSE INVOLVING CHILDREN,50
67,2013,OTHER OFFENSE,483
67,2013,PROSTITUTION,43
67,2013,PUBLIC PEACE VIOLATION,129
67,2013,ROBBERY,465
67,2013,SEX OFFENSE,20
67,2013,STALKING,3
67,2013,THEFT,1532
67,2013,WEAPONS VIOLATION,173
67,2014,ARSON,25
67,2014,ASSAULT,588
67,2014,BATTERY,1747
67,2014,BURGLARY,437
67,2014,CONCEALED CARRY LICENSE VIOLATION,1
67,2014,CRIM SEXUAL ASSAULT,44
67,2014,CRIMINAL DAMAGE,733
67,2014,CRIMINAL TRESPASS,178
67,2014,DECEPTIVE PRACTICE,239
67,2014,GAMBLING,23
67,2014,HOMICIDE,28
67,2014,HUMAN TRAFFICKING,1
67,2014,INTERFERENCE WITH PUBLIC OFFICER,68
67,2014,INTIMIDATION,4
67,2014,KIDNAPPING,11
67,2014,LIQUOR LAW VIOLATION,2
67,2014,MOTOR VEHICLE THEFT,213
67,2014,NARCOTICS,1024
67,2014,OBSCENITY,1
67,2014,OFFENSE INVOLVING CHILDREN,55
67,2014,OTHER OFFENSE,426
67,2014,PROSTITUTION,16
67,2014,PUBLIC PEACE VIOLATION,114
67,2014,ROBBERY,303
67,2014,SEX OFFENSE,19
67,2014,STALKING,1
67,2014,THEFT,1100
67,2014,WEAPONS VIOLATION,206
67,2015,ARSON,17
67,2015,ASSAULT,512
67,2015,BATTERY,1674
67,2015,BURGLARY,360
67,2015,CONCEALED CARRY LICENSE VIOLATION,4
67,2015,CRIM SEXUAL ASSAULT,40
67,2015,CRIMINAL DAMAGE,769
67,2015,CRIMINAL TRESPASS,126
67,2015,DECEPTIVE PRACTICE,279
67,2015,GAMBLING,30
67,2015,HOMICIDE,19
67,2015,HUMAN TRAFFICKING,1
67,2015,INTERFERENCE WITH PUBLIC OFFICER,79
67,2015,INTIMIDATION,3
67,2015,KIDNAPPING,7
67,2015,LIQUOR LAW VIOLATION,3
67,2015,MOTOR VEHICLE THEFT,229
67,2015,NARCOTICS,1165
67,2015,OBSCENITY,1
67,2015,OFFENSE INVOLVING CHILDREN,75
67,2015,OTHER OFFENSE,629
67,2015,PROSTITUTION,64
67,2015,PUBLIC PEACE VIOLATION,71
67,2015,ROBBERY,262
67,2015,SEX OFFENSE,29
67,2015,STALKING,2
67,2015,THEFT,899
67,2015,WEAPONS VIOLATION,188
67,2016,ARSON,25
67,2016,ASSAULT,587
67,2016,BATTERY,1655
67,2016,BURGLARY,464
67,2016,CONCEALED CARRY LICENSE VIOLATION,2
67,2016,CRIM SEXUAL ASSAULT,42
67,2016,CRIMINAL DAMAGE,800
67,2016,CRIMINAL TRESPASS,156
67,2016,DECEPTIVE PRACTICE,267
67,2016,GAMBLING,23
67,2016,HOMICIDE,37
67,2016,HUMAN TRAFFICKING,1
67,2016,INTERFERENCE WITH PUBLIC OFFICER,50
67,2016,INTIMIDATION,2
67,2016,KIDNAPPING,5
67,2016,LIQUOR LAW VIOLATION,2
67,2016,MOTOR VEHICLE THEFT,263
67,2016,NARCOTICS,516
67,2016,OFFENSE INVOLVING CHILDREN,60
67,2016,OTHER OFFENSE,500
67,2016,PROSTITUTION,19
67,2016,PUBLIC PEACE VIOLATION,52
67,2016,ROBBERY,354
67,2016,SEX OFFENSE,21
67,2016,STALKING,5
67,2016,THEFT,886
67,2016,WEAPONS VIOLATION,204
67,2017,ARSON,14
67,2017,ASSAULT,586
67,2017,BATTERY,1626
67,2017,BURGLARY,317
67,2017,CRIM SEXUAL ASSAULT,44
67,2017,CRIMINAL DAMAGE,888
67,2017,CRIMINAL TRESPASS,149
67,2017,DECEPTIVE PRACTICE,273
67,2017,GAMBLING,14
67,2017,HOMICIDE,18
67,2017,INTERFERENCE WITH PUBLIC OFFICER,50
67,2017,INTIMIDATION,2
67,2017,KIDNAPPING,4
67,2017,MOTOR VEHICLE THEFT,202
67,2017,NARCOTICS,504
67,2017,NON-CRIMINAL,1
